1.000000000000000222e+00,6.861406074786025044e-03,1.224259718154763199e-03,9.342815502614287837e-04
6.861406074786025044e-03,9.999999999999994449e-01,6.094938266088711920e-02,1.082869638265904211e-01
1.224259718154763199e-03,6.094938266088711920e-02,1.000000000000000222e+00,8.731607497922277972e-02
9.342815502614287837e-04,1.082869638265904211e-01,8.731607497922277972e-02,1.000000000000000000e+00
